tick,node_id,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,node_online
129,E,HM-E441,58.124,49.089,10.741,0.1064,16.074,718.517,1012.381,13.237,7.576,959.751,0.987,27.73,1.28,9.673,1
129,F,HM-F087,36.089,53.561,3.278,0.0169,3.721,193.887,1010.763,14.442,7.43,1047.957,0.9332,22.618,0.948,11.086,1
130,A,HM-A104,36.084,50.0,2.417,0.0177,4.36,188.953,1011.895,16.153,6.614,944.871,1.0233,14.733,1.701,10.919,1
130,B,HM-B210,37.045,51.669,2.191,0.0259,3.267,169.914,1010.85,10.404,6.744,965.017,1.4374,23.867,4.095,11.23,1
130,C,HM-C305,36.33,54.008,3.173,0.0264,4.947,207.374,1013.417,13.453,7.662,891.263,1.0044,25.481,1.039,11.265,1
130,D,HM-D118,34.489,46.913,2.642,0.0167,4.317,168.059,1012.268,16.251,6.932,913.586,1.0021,27.137,1.108,11.495,1
130,E,HM-E441,56.612,45.094,11.203,0.1019,15.929,700.166,1013.35,10.755,6.4,946.668,0.9523,26.824,0.947,10.575,1
130,F,HM-F087,37.075,48.291,2.999,0.0138,4.303,220.934,1011.807,12.995,6.552,988.531,0.9262,29.212,1.077,11.865,1
131,A,HM-A104,36.72,46.776,2.603,0.022,3.618,218.524,1012.089,9.666,6.76,911.157,1.0459,25.671,0.426,11.134,1
131,B,HM-B210,35.281,51.525,2.669,0.0083,3.347,219.954,1012.691,16.476,6.624,929.855,1.4417,26.509,4.604,11.503,1
131,C,HM-C305,34.814,56.808,2.919,0.027,3.798,175.846,1012.898,12.907,7.14,909.823,0.9283,32.445,0.514,11.547,1
131,D,HM-D118,36.645,52.312,2.231,0.0231,3.356,195.459,1012.031,14.08,7.167,931.668,0.9553,28.622,0.166,12.194,1
131,E,HM-E441,56.407,54.661,10.495,0.099,16.575,707.296,1013.709,13.348,7.725,975.422,0.9625,27.293,0.611,11.872,1
131,F,HM-F087,36.711,52.86,2.278,0.0203,3.69,209.571,1014.746,14.126,7.095,967.188,0.9698,22.297,1.728,13.393,1
132,A,HM-A104,37.187,49.839,2.377,0.0181,4.408,182.58,1014.152,15.372,7.746,887.966,0.9804,27.873,0.792,10.607,1
132,B,HM-B210,33.341,52.196,2.914,0.0203,3.522,208.753,1012.691,18.273,6.882,932.296,1.3323,20.219,4.375,10.996,1
132,C,HM-C305,36.878,49.029,2.713,0.0269,3.793,192.821,1012.54,16.187,6.179,955.099,1.0666,28.542,1.275,12.069,1
132,D,HM-D118,36.488,50.405,2.448,0.0142,3.271,222.336,1013.263,15.412,7.085,922.412,1.0111,23.23,1.216,11.822,1
132,E,HM-E441,58.158,47.275,10.798,0.0933,16.742,694.438,1012.026,12.99,7.922,936.372,0.9575,21.651,0.602,13.34,1
132,F,HM-F087,36.189,54.775,2.431,0.0222,4.011,163.733,1013.062,11.582,7.013,952.138,0.9269,22.431,1.786,12.522,1
133,A,HM-A104,34.263,43.834,2.135,0.0161,4.304,247.016,1014.015,15.051,7.076,912.662,1.0401,27.32,0.685,13.76,1
133,B,HM-B210,37.148,49.224,2.952,0.0124,3.68,178.417,1011.021,13.612,7.147,903.937,1.3829,20.966,4.596,12.865,1
133,C,HM-C305,35.55,54.323,2.768,0.0248,4.413,237.83,1012.915,13.629,6.872,909.796,1.0033,26.336,0.636,13.271,1
133,D,HM-D118,33.879,53.139,2.418,0.0221,3.799,175.856,1013.639,14.011,7.468,1019.259,1.0179,30.843,1.585,12.31,1
133,E,HM-E441,59.055,48.131,10.724,0.0879,17.112,716.404,1012.521,14.448,7.238,962.823,1.0333,27.171,1.044,12.413,1
133,F,HM-F087,35.103,45.534,2.52,0.0207,4.381,191.411,1013.12,13.831,8.188,931.052,0.9982,31.291,0.716,11.092,1
134,A,HM-A104,35.224,52.734,2.909,0.0181,3.454,223.94,1011.822,13.915,7.684,996.611,1.0262,24.241,0.623,11.941,1
134,B,HM-B210,35.563,57.966,2.569,0.0252,3.349,209.118,1012.22,13.602,6.263,898.039,1.3787,25.625,3.937,11.693,1
134,C,HM-C305,34.577,52.572,3.219,0.0253,4.194,204.153,1012.224,15.705,6.725,985.837,0.9949,18.658,1.35,12.653,1
134,D,HM-D118,34.511,49.319,2.801,0.0178,3.703,229.658,1013.706,12.067,6.781,939.808,1.013,24.187,1.101,11.382,1
134,E,HM-E441,58.14,57.236,10.157,0.1007,16.462,719.384,1011.839,13.472,7.382,984.222,1.058,23.103,1.331,11.84,1
134,F,HM-F087,34.639,55.064,2.741,0.0197,3.62,200.039,1013.208,16.249,6.952,904.126,0.9997,23.865,1.089,10.892,1
135,A,HM-A104,36.667,51.698,2.541,0.0192,3.211,210.29,1012.291,14.515,6.268,978.857,1.0008,29.83,0.645,12.005,1
135,B,HM-B210,34.122,56.813,2.752,0.0244,4.174,157.868,1013.582,13.215,7.708,929.397,1.3752,18.958,4.891,12.468,1
135,C,HM-C305,35.409,58.169,2.605,0.0276,4.003,160.15,1013.532,16.356,6.869,952.808,0.9636,29.573,0.729,11.262,1
135,D,HM-D118,36.242,54.945,3.026,0.0205,3.649,203.635,1013.536,14.625,7.018,818.122,1.0072,21.138,0.669,12.381,1
135,E,HM-E441,57.311,49.982,10.958,0.0959,16.393,715.411,1012.795,15.253,6.56,987.044,0.9553,26.491,0.961,12.463,1
135,F,HM-F087,35.513,49.648,2.683,0.026,3.73,232.445,1013.586,15.127,7.701,960.648,0.9622,28.308,1.358,11.515,1
136,A,HM-A104,36.866,54.362,3.099,0.0198,3.809,182.0,1012.811,13.186,6.87,904.125,1.0108,25.526,0.79,9.609,1
136,B,HM-B210,35.869,51.509,2.271,0.0274,3.694,204.36,1012.526,11.737,6.738,853.457,1.3572,21.858,5.666,12.266,1
136,C,HM-C305,35.109,45.67,2.016,0.0341,3.736,218.223,1013.303,16.612,6.564,903.796,1.0137,32.441,1.199,13.223,1
136,D,HM-D118,36.818,52.595,1.776,0.02,4.539,199.072,1012.25,15.048,7.102,987.534,0.9691,17.994,0.969,10.169,1
136,E,HM-E441,57.962,57.189,11.112,0.1057,17.347,699.27,1013.191,13.282,7.074,947.833,1.0166,29.159,0.199,13.139,1
136,F,HM-F087,36.061,49.911,2.676,0.0233,3.821,211.052,1013.086,14.739,7.084,931.73,0.9191,25.894,1.23,9.652,1
137,A,HM-A104,36.553,55.989,2.143,0.0202,4.122,246.084,1011.313,15.656,7.751,967.936,0.9921,24.117,1.68,12.35,1
137,B,HM-B210,36.012,47.762,2.25,0.013,3.958,211.842,1012.661,13.978,6.568,880.091,1.3732,17.948,4.8,12.79,1
137,C,HM-C305,35.721,54.273,2.095,0.0205,3.56,203.145,1013.786,10.319,6.547,963.865,0.9991,17.029,0.913,13.537,1
137,D,HM-D118,36.499,60.099,2.416,0.0253,3.213,210.366,1013.043,12.622,7.076,946.796,0.9826,26.159,0.653,12.145,1
137,E,HM-E441,56.567,53.867,10.969,0.107,16.705,690.428,1012.514,13.927,7.729,937.322,0.9509,23.565,1.083,12.041,1
137,F,HM-F087,37.792,51.165,2.853,0.0137,3.535,197.341,1012.953,11.281,7.373,929.949,1.0072,24.234,1.142,13.649,1
138,A,HM-A104,35.777,52.647,2.619,0.0228,4.842,262.296,1012.79,15.67,6.98,937.98,0.9489,23.789,0.572,11.908,1
138,B,HM-B210,36.232,55.439,2.15,0.0174,4.227,174.114,1014.681,12.84,7.362,919.373,1.3826,15.886,5.279,13.017,1
138,C,HM-C305,34.148,50.434,2.887,0.0121,4.007,241.616,1011.823,15.413,6.899,1007.42,1.0207,24.727,1.576,12.238,1
138,D,HM-D118,36.28,53.063,2.142,0.0222,4.079,185.857,1012.469,14.425,6.159,895.827,1.0562,31.43,0.513,12.584,1
138,E,HM-E441,57.887,57.598,10.575,0.0951,16.835,716.455,1014.034,14.553,6.943,957.997,0.9458,28.952,1.13,10.72,1
138,F,HM-F087,35.181,59.055,2.614,0.0248,3.55,174.423,1013.062,13.323,6.268,915.24,1.0162,25.761,1.124,13.502,1
139,A,HM-A104,34.921,46.984,2.48,0.0235,3.848,242.796,1014.392,12.602,6.532,951.313,1.0194,23.345,0.715,13.365,1
139,B,HM-B210,37.632,56.94,2.915,0.017,3.9,162.005,1010.383,12.685,6.538,925.573,1.3894,15.559,4.975,13.062,1
139,C,HM-C305,35.038,55.025,2.784,0.0196,3.36,194.383,1012.551,13.162,7.294,935.654,0.9562,24.436,1.464,10.541,1
139,D,HM-D118,33.882,57.301,2.317,0.0255,4.507,183.833,1012.284,13.55,7.018,919.385,0.9769,25.02,0.875,9.73,1
139,E,HM-E441,57.667,49.227,11.076,0.1011,17.218,743.808,1014.356,12.261,6.174,895.735,0.9599,29.416,1.084,12.437,1
139,F,HM-F087,36.296,53.86,3.03,0.021,4.545,155.634,1013.473,13.493,6.766,941.295,0.9596,27.487,0.777,12.039,1
140,A,HM-A104,34.999,46.773,2.822,0.0185,3.966,188.365,1012.65,13.058,7.577,985.509,1.0419,22.709,2.009,11.44,1
140,B,HM-B210,36.293,47.426,2.077,0.0148,4.067,211.811,1013.306,11.858,6.519,929.431,1.4528,21.596,5.97,14.416,1
140,C,HM-C305,35.566,49.63,2.94,0.0312,3.675,209.354,1015.184,12.404,7.677,1028.949,0.989,23.354,1.693,10.738,1
140,D,HM-D118,34.982,47.645,2.232,0.0204,3.43,209.766,1012.958,14.839,6.607,994.409,1.0624,32.053,0.315,10.99,1
140,E,HM-E441,57.855,42.776,10.607,0.0955,16.863,684.763,1012.573,15.259,6.339,987.599,1.0114,24.819,1.478,10.817,1
140,F,HM-F087,35.689,49.41,2.206,0.0226,4.264,206.693,1014.786,15.183,7.948,1007.692,1.0258,28.618,1.229,11.603,1
141,A,HM-A104,36.019,50.979,2.542,0.0187,3.542,178.123,1012.04,11.827,6.112,926.855,0.9649,26.5,0.615,10.721,1
141,B,HM-B210,35.487,53.83,3.185,0.0256,5.256,257.167,1012.651,12.474,7.695,965.186,1.4525,13.102,5.598,11.864,1
141,C,HM-C305,36.168,53.563,2.859,0.0265,3.622,214.713,1013.879,15.942,7.038,940.707,1.0592,20.459,1.142,12.692,1
141,D,HM-D118,35.293,50.049,2.228,0.0194,4.348,219.295,1012.377,12.781,7.325,992.482,1.0748,25.896,0.792,12.655,1
141,E,HM-E441,56.359,53.24,10.343,0.0986,16.385,698.424,1012.774,14.566,7.043,948.766,0.9828,24.105,1.39,11.323,1
141,F,HM-F087,38.265,44.112,2.567,0.0206,3.725,209.998,1014.127,14.899,5.758,918.931,1.0065,24.412,0.952,12.293,1
142,A,HM-A104,35.083,46.551,2.666,0.0268,3.934,184.051,1014.167,14.331,7.648,951.895,1.028,30.106,1.282,10.958,1
142,B,HM-B210,38.634,51.308,3.181,0.0162,3.908,196.545,1011.371,13.731,6.729,886.295,1.4742,27.941,4.858,13.481,1
142,C,HM-C305,36.358,45.156,3.322,0.0224,4.273,171.552,1012.357,11.479,7.392,925.58,0.9956,21.65,1.482,10.281,1
142,D,HM-D118,36.22,49.206,2.744,0.0141,3.834,203.214,1011.131,13.247,6.951,904.683,0.9154,20.879,1.043,11.508,1
142,E,HM-E441,57.269,47.723,11.045,0.0965,17.312,724.217,1015.13,12.166,6.445,986.514,0.9507,16.598,1.128,13.626,1
142,F,HM-F087,38.42,56.448,3.422,0.0226,3.633,159.334,1013.482,13.996,6.775,959.465,1.0236,29.598,1.178,11.287,1
143,A,HM-A104,35.112,52.968,2.591,0.018,3.196,165.706,1012.802,13.494,6.789,964.845,1.0085,22.366,0.811,11.472,1
143,B,HM-B210,36.275,48.626,2.831,0.0233,4.016,202.149,1013.902,12.881,6.026,900.844,1.3858,21.74,5.449,12.346,1
143,C,HM-C305,37.422,47.385,2.794,0.0139,4.101,251.913,1013.67,16.125,7.149,938.352,1.0347,15.495,0.694,11.795,1
143,D,HM-D118,35.548,50.561,2.688,0.0223,3.228,196.223,1011.952,15.421,6.964,963.828,0.9965,32.727,1.509,13.013,1
143,E,HM-E441,56.323,51.519,10.667,0.1013,17.049,701.327,1012.629,16.351,6.176,985.174,0.9764,25.868,0.257,12.564,1
143,F,HM-F087,35.486,47.036,2.92,0.0224,4.343,234.356,1014.141,14.045,7.651,953.716,1.0047,21.345,1.79,13.463,1
144,A,HM-A104,35.073,56.038,2.664,0.0241,4.088,162.733,1013.192,15.522,6.151,880.627,0.9526,25.166,1.192,13.952,1
144,B,HM-B210,36.961,56.731,2.689,0.0245,3.859,209.202,1010.335,14.9,6.742,977.612,1.4119,21.942,5.375,12.615,1
144,C,HM-C305,36.455,46.285,2.879,0.023,4.143,263.912,1012.668,14.354,7.598,913.029,1.0306,26.737,1.057,12.132,1
144,D,HM-D118,38.928,54.423,2.795,0.02,4.006,216.204,1012.17,15.404,6.763,937.754,0.9155,24.011,0.934,11.496,1
144,E,HM-E441,57.515,50.019,11.174,0.1014,16.511,679.832,1013.849,13.317,6.794,996.112,1.0634,23.893,1.077,14.108,1
144,F,HM-F087,35.65,51.721,2.84,0.0217,4.383,188.185,1013.503,15.017,7.218,941.404,1.0207,18.96,0.768,9.864,1
145,A,HM-A104,35.172,56.756,2.745,0.0247,3.516,205.642,1015.087,12.722,7.078,935.548,1.0126,34.349,1.112,13.16,1
145,B,HM-B210,34.96,57.048,2.666,0.0146,3.594,208.043,1013.874,12.341,6.75,970.009,1.4929,30.179,5.897,11.428,1
145,C,HM-C305,37.256,52.592,2.922,0.0271,4.016,206.558,1014.259,11.277,6.708,875.675,0.9911,27.721,0.752,12.906,1
145,D,HM-D118,35.081,50.759,2.695,0.0178,4.138,148.055,1014.343,14.728,6.929,989.814,1.0088,21.382,1.525,11.617,1
145,E,HM-E441,57.702,49.339,10.994,0.0982,16.264,702.599,1013.394,12.8,7.225,987.595,1.0424,25.543,0.758,10.814,1
145,F,HM-F087,35.547,55.899,2.64,0.0262,4.279,196.467,1013.274,14.19,7.223,932.73,1.0331,22.457,1.227,13.703,1
146,A,HM-A104,35.909,41.672,2.356,0.0236,3.994,241.414,1012.213,13.382,6.898,1001.587,0.9934,28.913,1.126,12.213,1
146,B,HM-B210,36.013,46.803,1.666,0.0245,3.766,193.636,1012.122,14.047,6.992,921.583,1.4604,22.235,5.8,11.09,1
146,C,HM-C305,37.03,52.298,2.573,0.0154,3.805,194.305,1011.564,12.919,7.781,900.345,1.052,19.565,0.637,11.161,1
146,D,HM-D118,35.158,54.916,2.858,0.0151,3.559,149.919,1011.998,12.556,6.914,983.427,0.9733,17.799,1.568,13.264,1
146,E,HM-E441,57.202,57.609,10.507,0.0982,16.109,692.206,1013.57,14.091,7.519,946.344,0.9819,24.714,0.547,10.953,1
146,F,HM-F087,35.151,54.805,2.107,0.0236,4.233,219.759,1013.589,13.55,7.415,1029.555,0.9897,20.946,1.41,13.561,1
147,A,HM-A104,36.436,53.214,2.722,0.024,3.902,182.425,1012.377,16.824,6.303,923.663,1.0578,24.842,1.567,12.286,1
147,B,HM-B210,37.553,44.706,2.93,0.028,3.36,231.807,1011.928,13.46,7.098,910.964,1.4948,23.844,6.023,10.339,1
147,C,HM-C305,36.76,47.985,2.047,0.0169,3.711,167.074,1011.662,14.705,6.235,968.68,0.9822,29.782,0.745,10.629,1
147,D,HM-D118,34.837,56.308,2.538,0.0142,4.084,216.207,1011.23,13.026,6.969,901.174,0.9833,24.882,1.216,14.508,1
147,E,HM-E441,58.298,53.798,10.355,0.0986,17.048,742.562,1011.771,15.074,7.185,980.404,1.0048,27.413,1.741,12.387,1
147,F,HM-F087,34.512,49.985,2.71,0.0195,4.309,215.883,1014.655,14.363,6.344,972.87,0.9667,23.039,1.306,11.87,1
148,A,HM-A104,37.854,46.602,2.562,0.0231,4.175,192.695,1012.272,11.221,7.616,933.616,0.9855,25.781,1.187,13.296,1
148,B,HM-B210,35.296,48.696,2.833,0.0177,4.447,157.912,1014.467,12.328,6.541,1001.635,1.4802,23.184,5.778,12.813,1
148,C,HM-C305,37.242,59.377,2.387,0.0179,2.933,178.929,1013.335,13.927,6.096,981.913,1.0585,22.274,1.333,14.618,1
148,D,HM-D118,36.358,48.521,2.377,0.0171,3.854,236.39,1011.95,13.707,7.758,965.65,0.9929,30.344,0.492,12.954,1
148,E,HM-E441,57.191,53.494,10.876,0.1047,16.693,724.732,1012.78,12.682,6.287,949.668,1.0672,19.508,0.392,12.558,1
148,F,HM-F087,35.9,49.32,3.079,0.0224,3.579,184.302,1011.315,13.167,7.064,911.467,1.093,30.974,1.667,13.478,1
149,A,HM-A104,35.606,50.439,2.296,0.0211,3.359,237.117,1012.355,12.763,6.645,921.585,0.9647,33.811,0.834,10.271,1
149,B,HM-B210,36.179,50.178,3.183,0.0243,3.735,222.586,1013.421,13.118,6.743,961.239,1.4784,23.44,5.73,11.114,1
149,C,HM-C305,35.12,48.771,2.904,0.0215,3.847,165.616,1011.835,15.205,7.222,952.984,0.9224,38.08,1.147,12.861,1
149,D,HM-D118,35.881,54.81,2.13,0.0235,3.833,254.24,1011.803,15.564,7.012,963.727,0.9956,19.571,1.295,12.91,1
149,E,HM-E441,57.978,53.824,9.894,0.0916,16.797,702.41,1013.439,12.407,6.878,956.086,1.0423,26.873,0.844,11.562,1
149,F,HM-F087,38.242,49.577,3.35,0.0225,3.644,224.63,1013.718,11.842,6.764,974.874,1.0056,29.095,0.968,10.956,1
150,A,HM-A104,37.522,56.757,2.147,0.0208,3.444,174.13,1013.046,15.35,6.982,953.753,0.9498,21.442,1.119,9.034,1
150,B,HM-B210,35.748,53.713,2.969,0.0185,3.819,190.665,1012.841,15.217,7.765,942.542,1.4961,20.183,5.95,11.833,1
150,C,HM-C305,36.647,41.493,2.942,0.0261,3.594,171.976,1013.435,14.745,7.391,918.262,1.0126,25.875,0.967,12.605,1
150,D,HM-D118,38.065,52.71,2.73,0.0254,4.311,174.796,1014.029,14.149,7.161,943.169,0.9302,22.096,1.118,12.102,1
150,E,HM-E441,55.667,54.69,11.103,0.1001,17.371,700.348,1014.555,14.513,5.719,980.42,0.9756,20.833,0.798,11.844,1
150,F,HM-F087,34.372,48.586,2.35,0.013,3.661,176.635,1010.724,14.48,7.301,988.249,1.0129,15.677,0.968,12.511,1
151,A,HM-A104,34.551,56.687,2.546,0.0195,3.251,133.986,1012.259,12.608,7.228,983.259,1.0353,32.249,1.059,10.63,1
151,B,HM-B210,35.514,53.528,3.195,0.0136,3.555,172.379,1012.91,16.488,7.255,955.264,1.5387,26.125,6.512,11.963,1
151,C,HM-C305,36.605,49.454,1.573,0.0188,3.563,216.903,1013.445,12.814,7.415,949.889,1.0341,20.258,1.066,13.887,1
151,D,HM-D118,35.419,60.851,2.846,0.0239,3.897,174.907,1012.699,16.214,7.256,964.833,0.9533,27.48,1.155,12.053,1
151,E,HM-E441,61.098,48.17,10.972,0.1077,16.812,687.421,1014.4,12.87,7.768,916.036,1.002,28.751,1.06,13.174,1
151,F,HM-F087,35.314,53.392,2.377,0.0235,3.82,212.776,1013.66,15.943,6.816,960.706,0.9865,26.571,1.615,11.126,1
152,A,HM-A104,33.177,58.568,3.876,0.0245,3.641,178.205,1010.602,13.888,7.553,934.034,0.9832,21.026,0.677,12.904,1
152,B,HM-B210,36.294,55.988,2.824,0.0136,3.622,188.503,1013.629,13.717,6.496,1031.167,1.5538,28.027,5.285,11.311,1
152,C,HM-C305,34.793,45.061,2.502,0.0171,4.219,219.715,1011.595,14.621,6.647,887.905,0.9939,18.595,1.902,10.265,1
152,D,HM-D118,35.694,49.024,2.69,0.0211,3.872,192.523,1012.093,11.037,7.631,930.319,0.9537,28.218,1.091,12.502,1
152,E,HM-E441,57.662,52.485,10.213,0.0948,17.104,681.697,1012.52,10.823,6.909,903.165,1.0239,23.962,0.0,8.848,1
152,F,HM-F087,36.506,52.74,2.831,0.0162,3.683,181.445,1012.225,10.821,7.354,963.991,0.9659,29.113,0.78,12.058,1
153,A,HM-A104,38.045,51.276,2.35,0.013,3.544,208.473,1013.676,12.772,7.353,925.438,0.967,29.133,1.305,12.22,1
153,B,HM-B210,35.472,43.694,2.678,0.0276,4.282,236.376,1014.375,13.953,6.137,955.749,1.468,15.295,5.968,12.134,1
153,C,HM-C305,37.298,53.91,2.401,0.0221,3.777,221.248,1012.841,14.554,7.333,1003.238,0.9867,27.847,0.689,12.983,1
153,D,HM-D118,37.499,45.749,2.917,0.014,4.032,225.978,1012.616,13.146,7.808,980.518,1.0078,23.727,1.482,10.768,1
153,E,HM-E441,60.4,48.561,10.709,0.0975,16.443,661.708,1012.323,15.961,7.01,989.534,0.9439,25.068,0.742,13.736,1
153,F,HM-F087,34.505,49.082,3.059,0.0223,3.064,193.721,1012.089,15.176,6.881,987.654,1.0181,21.522,0.026,12.207,1
154,A,HM-A104,35.186,56.255,3.019,0.026,3.405,228.521,1013.868,14.342,6.871,918.724,0.9994,26.372,0.937,10.082,1
154,B,HM-B210,34.231,52.832,2.662,0.015,3.7,173.184,1014.153,13.202,6.555,966.826,1.5473,29.192,6.314,11.437,1
154,C,HM-C305,37.49,53.564,3.009,0.0146,3.195,222.238,1014.758,13.29,7.383,939.929,1.0654,17.452,0.935,13.66,1
154,D,HM-D118,37.819,50.347,3.02,0.0148,4.16,191.491,1013.088,11.634,6.776,963.791,1.0168,23.432,0.832,13.918,1
154,E,HM-E441,58.423,59.371,11.485,0.0981,16.822,659.603,1013.336,15.06,7.219,920.972,1.0086,23.248,1.313,13.244,1
154,F,HM-F087,36.0,57.171,3.057,0.0207,3.836,188.033,1012.103,14.387,7.157,909.992,1.0264,16.859,1.332,12.485,1
155,A,HM-A104,35.498,52.04,2.795,0.017,3.428,267.363,1014.217,12.481,7.041,897.298,1.0578,14.967,0.785,10.742,1
155,B,HM-B210,36.757,54.612,3.1,0.0226,3.785,184.097,1013.044,13.052,6.489,971.263,1.5697,22.075,5.796,11.723,1
155,C,HM-C305,37.282,45.071,3.229,0.0243,4.305,222.193,1012.083,12.918,6.657,979.021,1.0038,27.757,0.558,9.839,1
155,D,HM-D118,35.772,52.735,2.612,0.0247,3.388,183.452,1012.88,12.918,7.345,934.437,1.0284,30.045,1.616,11.949,1
155,E,HM-E441,57.463,53.504,10.524,0.0989,16.169,733.225,1012.698,14.597,6.845,954.051,1.0498,23.454,0.05,12.358,1
155,F,HM-F087,37.753,50.785,2.988,0.0188,3.852,176.566,1012.622,14.185,7.313,929.405,0.8994,27.802,0.665,12.095,1
156,A,HM-A104,35.819,53.553,2.37,0.0217,3.868,196.79,1011.524,13.607,6.499,976.931,0.8953,27.749,1.362,12.235,1
156,B,HM-B210,36.507,48.294,2.19,0.0215,4.204,222.3,1011.746,12.222,7.534,936.962,1.4914,26.882,6.634,11.954,1
156,C,HM-C305,37.029,55.486,3.098,0.0134,4.245,177.48,1012.193,14.502,7.154,984.297,0.9819,27.112,0.526,11.829,1
156,D,HM-D118,38.448,49.354,2.435,0.0321,3.95,219.552,1013.964,15.416,6.845,946.476,0.997,24.058,0.428,12.608,1
156,E,HM-E441,56.499,54.245,10.422,0.0961,16.663,713.673,1012.814,14.79,6.789,969.658,1.0132,30.317,0.47,13.22,1
156,F,HM-F087,35.807,52.316,2.326,0.0153,3.137,197.602,1012.003,13.808,7.287,913.451,1.0315,17.737,0.346,11.076,1
157,A,HM-A104,35.629,52.102,2.0,0.0144,3.529,164.312,1012.304,13.061,7.053,918.494,1.0522,25.157,1.123,10.248,1
157,B,HM-B210,36.046,46.669,2.939,0.0179,3.901,195.378,1013.591,11.295,7.56,953.292,1.5205,22.942,6.665,13.624,1
157,C,HM-C305,35.207,42.86,2.885,0.0192,2.944,168.34,1013.934,14.53,7.155,918.768,0.9005,17.934,1.66,13.083,1
157,D,HM-D118,35.6,45.848,2.202,0.0206,4.418,223.394,1013.417,13.462,6.179,925.822,0.9746,21.255,1.14,10.174,1
157,E,HM-E441,58.984,49.404,10.625,0.1147,16.747,694.934,1013.055,12.638,7.388,943.047,0.9629,20.628,1.506,11.879,1
157,F,HM-F087,36.192,52.624,1.873,0.0177,3.208,170.039,1012.66,15.022,6.629,908.798,0.9555,22.386,0.754,11.635,1
158,A,HM-A104,38.712,46.666,2.317,0.0126,4.148,177.091,1014.133,15.775,7.156,991.34,1.0036,23.438,0.952,12.783,1
158,B,HM-B210,34.13,46.434,2.898,0.0208,3.505,217.157,1012.866,14.306,5.102,893.167,1.5502,30.097,6.109,10.599,1
158,C,HM-C305,33.75,51.281,1.926,0.0238,4.034,194.827,1012.398,11.094,6.745,969.942,0.9406,24.231,0.706,11.938,1
158,D,HM-D118,35.046,49.398,2.667,0.0206,4.469,236.609,1014.55,13.152,7.417,929.535,1.0133,32.701,0.09,12.244,1
158,E,HM-E441,57.301,55.151,10.48,0.1027,16.305,701.171,1010.772,15.589,7.597,900.053,0.9954,26.596,0.484,13.071,1
158,F,HM-F087,36.319,52.167,3.132,0.0296,3.262,187.508,1013.557,15.711,6.811,935.438,1.0521,21.286,1.057,12.024,1
159,A,HM-A104,35.931,61.163,3.113,0.0135,4.133,176.505,1012.501,12.064,7.006,933.077,1.0332,25.085,0.951,10.654,1
159,B,HM-B210,34.854,53.457,2.704,0.0184,2.671,175.088,1013.256,11.14,6.816,969.549,1.4908,17.894,6.946,11.633,1
159,C,HM-C305,35.544,50.836,2.887,0.0245,3.46,228.351,1013.349,14.363,7.44,944.946,1.0141,34.081,1.159,10.39,1
159,D,HM-D118,36.999,60.028,2.886,0.0276,3.779,188.693,1013.338,15.158,7.384,966.876,1.0148,28.149,0.525,12.719,1
159,E,HM-E441,59.103,46.332,11.135,0.1031,16.556,665.083,1012.641,12.1,6.89,1015.438,1.0369,25.863,0.278,11.838,1
159,F,HM-F087,35.763,53.792,2.787,0.0282,3.472,168.422,1014.353,16.596,7.079,929.441,1.0352,17.365,1.727,12.055,1
