tick,node_id,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,node_online
129,E,HM-E441,33.861,44.596,2.462,0.0211,3.59,191.132,1012.575,15.759,6.649,963.512,1.0119,29.079,0.776,12.487,1
129,F,HM-F087,34.952,39.927,2.598,0.0147,3.455,191.858,1013.996,13.517,6.458,931.568,1.0259,18.18,1.154,13.145,1
130,A,HM-A104,35.396,41.632,2.408,0.013,3.517,165.561,1011.534,16.226,6.81,948.545,0.9599,22.943,1.201,12.631,1
130,B,HM-B210,34.449,45.647,2.636,0.0188,3.145,218.552,1014.352,14.633,7.064,955.14,0.9971,27.221,1.409,12.613,1
130,C,HM-C305,38.313,38.024,6.903,0.0483,7.304,176.253,1013.121,13.203,7.222,951.267,0.9923,26.948,1.39,10.932,1
130,D,HM-D118,33.821,42.221,3.808,0.0223,5.021,189.676,1012.589,13.657,7.68,933.609,1.0034,27.997,1.327,11.702,1
130,E,HM-E441,34.196,47.346,2.757,0.0186,3.558,169.653,1011.936,12.813,6.225,948.824,1.0304,25.056,1.043,11.924,1
130,F,HM-F087,34.405,38.804,2.387,0.0173,3.505,166.317,1013.77,13.732,7.446,986.227,1.0376,26.502,1.544,13.196,1
131,A,HM-A104,35.208,39.601,2.676,0.0174,3.614,209.372,1013.511,15.358,6.409,939.057,0.9734,24.11,1.233,12.446,1
131,B,HM-B210,33.882,45.985,2.472,0.0225,3.386,170.732,1013.184,16.598,7.667,955.185,1.0329,24.587,1.544,12.867,1
131,C,HM-C305,38.558,45.658,6.995,0.0404,6.761,200.999,1013.63,9.825,6.633,876.427,0.9831,19.673,1.549,12.641,1
131,D,HM-D118,35.424,44.851,4.071,0.0248,4.685,193.468,1012.317,11.364,7.053,907.67,1.0,16.553,0.9,13.01,1
131,E,HM-E441,33.381,47.176,2.659,0.0163,3.762,191.676,1013.0,12.815,7.217,941.598,1.007,18.042,1.165,11.441,1
131,F,HM-F087,33.881,44.733,2.537,0.016,3.814,195.999,1011.98,11.921,7.255,943.057,0.9803,23.702,0.133,12.026,1
132,A,HM-A104,34.793,41.388,2.492,0.0118,3.383,169.799,1013.389,16.341,7.364,943.422,0.9688,22.051,1.431,12.873,1
132,B,HM-B210,33.709,43.918,2.526,0.0182,3.77,200.12,1012.843,14.153,6.433,886.93,1.0114,20.389,0.792,10.191,1
132,C,HM-C305,39.242,44.712,6.501,0.0455,7.257,193.382,1013.351,12.828,7.469,1016.109,1.0304,21.065,1.289,10.687,1
132,D,HM-D118,34.153,52.282,4.215,0.0211,4.963,173.906,1012.744,14.164,7.09,971.618,0.9739,25.186,1.569,12.141,1
132,E,HM-E441,35.731,40.446,2.768,0.018,3.667,169.706,1011.291,12.893,7.139,859.131,0.9946,23.094,0.286,11.589,1
132,F,HM-F087,33.963,46.192,2.469,0.0114,3.587,166.185,1014.324,13.069,7.805,894.907,1.028,25.357,1.247,13.008,1
133,A,HM-A104,34.91,45.532,2.516,0.0178,3.679,194.708,1013.595,15.234,6.695,937.538,0.9669,27.804,1.454,13.518,1
133,B,HM-B210,34.441,44.884,2.334,0.0189,3.287,185.173,1013.127,14.521,6.839,945.223,1.029,14.104,0.834,13.285,1
133,C,HM-C305,38.154,46.543,6.762,0.0462,7.744,165.699,1015.319,15.641,6.875,972.67,1.0027,34.04,1.441,12.316,1
133,D,HM-D118,35.994,40.71,4.513,0.0204,4.639,183.26,1013.42,15.93,7.091,917.925,0.9889,23.863,0.848,10.967,1
133,E,HM-E441,35.809,45.347,2.479,0.0231,2.973,191.486,1011.54,14.458,6.353,896.334,1.0091,29.739,1.59,11.268,1
133,F,HM-F087,35.918,47.531,2.317,0.0208,3.385,188.167,1012.674,15.207,6.356,951.83,1.065,29.614,0.929,12.823,1
134,A,HM-A104,35.051,45.316,1.95,0.0091,3.072,179.263,1014.13,14.785,6.603,874.563,1.0003,37.42,0.94,11.679,1
134,B,HM-B210,34.312,41.378,2.282,0.0083,3.621,193.997,1014.426,13.284,6.122,976.318,1.0334,31.472,0.768,13.968,1
134,C,HM-C305,41.351,42.159,6.208,0.0497,7.21,181.371,1012.006,14.807,7.132,978.703,1.0086,22.495,1.324,12.941,1
134,D,HM-D118,34.858,44.672,3.469,0.0229,5.347,182.411,1012.486,14.73,6.755,943.492,1.0224,24.086,1.313,13.356,1
134,E,HM-E441,34.659,44.25,2.22,0.0234,2.978,167.864,1010.697,15.789,6.62,940.207,1.0136,21.858,1.415,12.831,1
134,F,HM-F087,34.201,42.375,2.379,0.02,4.081,183.735,1013.111,13.299,6.329,998.312,1.0458,28.473,0.704,12.145,1
135,A,HM-A104,35.517,48.12,2.423,0.0234,4.017,206.018,1013.44,13.089,7.365,883.134,0.9536,30.018,1.57,9.831,1
135,B,HM-B210,35.704,43.802,2.371,0.0171,3.038,179.381,1014.921,14.398,6.826,951.051,0.943,22.84,0.627,12.363,1
135,C,HM-C305,39.034,43.385,6.824,0.0485,6.518,206.623,1015.68,13.133,6.858,941.337,0.996,25.039,1.54,12.323,1
135,D,HM-D118,35.917,42.102,4.228,0.0117,5.372,169.34,1013.597,12.567,7.079,968.302,1.0027,12.295,1.034,12.15,1
135,E,HM-E441,35.081,47.191,2.717,0.0156,3.186,194.102,1013.588,12.908,7.158,964.877,0.9407,35.175,1.061,11.848,1
135,F,HM-F087,36.045,48.667,2.374,0.0189,4.157,186.908,1011.904,14.127,6.919,947.315,1.0842,31.029,0.917,11.835,1
136,A,HM-A104,36.374,46.878,2.493,0.0191,4.002,158.5,1012.822,11.144,6.477,981.916,1.0401,18.934,1.014,11.019,1
136,B,HM-B210,36.281,45.459,2.805,0.0171,3.822,186.761,1014.335,13.944,7.263,975.672,0.9669,24.503,0.996,12.949,1
136,C,HM-C305,39.044,46.18,6.265,0.0514,7.739,170.288,1013.767,12.776,7.507,973.856,0.9573,21.565,0.687,11.061,1
136,D,HM-D118,33.816,44.591,4.2,0.0147,4.898,175.652,1012.343,14.916,7.206,944.542,0.9826,26.286,1.27,10.299,1
136,E,HM-E441,33.783,41.22,2.592,0.0219,3.175,180.686,1011.532,9.77,7.808,946.304,0.9766,24.346,0.181,10.819,1
136,F,HM-F087,35.768,41.933,2.559,0.0171,3.341,170.187,1013.949,13.194,6.313,995.021,0.9874,18.738,0.789,11.145,1
137,A,HM-A104,33.543,49.149,2.407,0.0226,3.181,167.577,1014.032,13.847,7.072,926.336,0.9394,30.934,1.458,12.509,1
137,B,HM-B210,33.435,39.926,2.595,0.0153,3.396,201.623,1013.395,12.762,6.72,993.77,1.0317,18.928,1.598,13.14,1
137,C,HM-C305,38.155,42.182,6.45,0.0522,6.71,190.825,1011.346,11.466,7.234,1023.023,1.0156,21.745,0.774,10.619,1
137,D,HM-D118,34.736,44.419,3.971,0.0179,5.051,187.176,1013.232,13.694,6.377,971.665,1.0366,16.835,1.163,12.025,1
137,E,HM-E441,35.326,46.237,2.656,0.0163,2.821,194.785,1013.796,11.55,6.761,996.791,1.0285,26.491,1.198,12.671,1
137,F,HM-F087,34.797,43.213,2.511,0.0202,3.452,174.053,1014.216,11.79,7.016,996.597,1.0174,17.675,0.655,11.894,1
138,A,HM-A104,34.151,44.347,2.762,0.0216,4.023,172.583,1011.811,12.834,7.075,929.425,1.0075,24.676,0.926,11.394,1
138,B,HM-B210,36.111,47.683,2.559,0.0198,3.576,173.085,1011.518,13.027,6.949,999.789,0.9603,23.77,1.448,12.436,1
138,C,HM-C305,37.868,43.51,6.401,0.0472,7.829,183.084,1012.453,13.699,6.387,966.069,0.935,26.92,0.819,10.439,1
138,D,HM-D118,33.651,43.174,4.081,0.0129,5.719,168.866,1012.938,13.134,6.882,915.524,0.9948,40.668,1.111,13.894,1
138,E,HM-E441,36.707,42.898,2.583,0.0181,2.794,163.84,1013.509,13.676,7.789,959.239,1.0251,27.603,1.269,12.831,1
138,F,HM-F087,33.996,45.398,2.529,0.0168,3.099,149.033,1012.146,14.26,6.726,958.883,1.0489,23.053,0.689,12.661,1
139,A,HM-A104,35.223,42.552,2.458,0.0161,3.558,161.206,1012.91,10.911,7.329,943.792,1.0137,23.962,1.371,10.778,1
139,B,HM-B210,35.361,48.989,2.099,0.0109,3.358,179.633,1012.879,15.967,7.246,998.484,1.0385,23.913,1.47,9.989,1
139,C,HM-C305,37.713,44.67,6.663,0.0502,7.283,186.36,1013.134,15.825,6.711,964.347,0.988,23.892,0.782,10.526,1
139,D,HM-D118,35.584,41.525,4.314,0.0137,4.884,208.746,1014.442,12.685,7.71,970.792,0.9271,24.802,0.135,11.947,1
139,E,HM-E441,34.356,45.479,2.801,0.0162,4.151,169.163,1012.939,10.086,6.585,907.496,1.0224,17.116,1.107,11.337,1
139,F,HM-F087,34.215,44.021,2.509,0.0169,3.714,152.163,1012.884,16.463,7.047,988.478,1.0281,17.812,0.731,14.061,1
140,A,HM-A104,35.214,45.419,2.293,0.0169,3.404,188.127,1012.547,14.842,6.92,927.476,1.0234,24.342,0.911,12.635,1
140,B,HM-B210,35.078,43.073,2.269,0.0173,3.885,167.684,1012.844,15.714,7.004,998.117,0.9497,32.288,0.827,12.479,1
140,C,HM-C305,38.174,47.419,6.839,0.0464,7.774,195.212,1013.115,14.815,6.976,929.888,0.9957,25.442,1.134,11.114,1
140,D,HM-D118,35.683,42.604,4.278,0.0183,4.614,176.578,1012.194,13.79,7.393,898.093,0.977,16.011,1.159,11.566,1
140,E,HM-E441,35.59,48.174,2.531,0.02,3.734,201.656,1012.212,14.011,7.513,969.593,1.0175,31.413,1.344,12.934,1
140,F,HM-F087,34.077,47.183,2.73,0.0163,3.478,156.611,1013.84,9.706,7.132,929.854,1.0074,20.985,1.797,12.153,1
141,A,HM-A104,35.337,45.79,2.498,0.0204,2.997,195.051,1013.674,14.379,7.063,937.249,0.991,22.75,1.263,12.222,1
141,B,HM-B210,34.35,42.281,2.835,0.0142,3.09,167.701,1012.653,16.289,7.733,975.912,0.9913,14.711,1.082,12.031,1
141,C,HM-C305,37.852,47.002,6.961,0.0484,7.285,175.263,1013.646,14.207,6.965,943.819,1.0367,23.06,1.06,12.356,1
141,D,HM-D118,34.965,42.718,5.219,0.0151,5.378,171.024,1013.759,14.3,6.75,955.947,0.9639,17.275,1.15,12.185,1
141,E,HM-E441,35.588,42.335,2.672,0.0212,3.616,178.186,1011.852,15.618,7.688,944.126,0.9836,22.505,0.47,11.103,1
141,F,HM-F087,34.456,41.356,2.802,0.0225,3.605,180.683,1014.083,14.864,6.353,997.222,1.069,25.632,1.122,11.476,1
142,A,HM-A104,34.951,45.818,2.556,0.0168,3.648,184.854,1014.654,13.763,7.099,986.609,0.9829,19.749,1.38,12.539,1
142,B,HM-B210,35.854,44.939,2.227,0.0104,4.019,175.192,1012.249,15.412,6.597,905.657,0.9918,16.539,1.029,9.195,1
142,C,HM-C305,38.383,43.655,7.213,0.0563,7.468,169.896,1013.492,11.033,7.34,959.313,0.9974,25.558,1.506,12.082,1
142,D,HM-D118,35.417,36.785,3.942,0.018,5.105,188.065,1013.431,15.64,6.888,994.699,1.0426,22.429,1.186,10.488,1
142,E,HM-E441,34.023,43.665,2.269,0.0216,3.545,166.029,1013.04,12.044,7.437,926.807,1.0501,18.821,0.712,12.635,1
142,F,HM-F087,36.21,42.468,2.395,0.0207,3.413,141.121,1012.282,14.492,6.59,829.953,1.0486,27.106,0.91,11.973,1
143,A,HM-A104,35.021,46.661,2.317,0.0192,3.476,166.186,1013.566,15.886,6.326,998.865,0.9908,25.036,0.765,11.08,1
143,B,HM-B210,34.483,45.015,2.585,0.0259,3.093,147.669,1012.861,15.4,6.816,912.491,0.9895,21.357,1.753,12.717,1
143,C,HM-C305,38.779,43.339,7.095,0.0573,7.341,176.004,1013.257,16.323,6.757,825.45,1.0494,11.727,0.415,11.825,1
143,D,HM-D118,35.234,43.264,4.469,0.0245,4.962,178.619,1012.564,12.468,5.926,1018.76,0.9965,26.018,0.553,12.3,1
143,E,HM-E441,34.341,46.964,2.651,0.0174,3.728,181.116,1012.857,13.414,7.504,985.367,1.0292,21.787,0.839,10.193,1
143,F,HM-F087,33.232,43.473,2.675,0.0153,3.864,181.293,1012.847,12.745,6.287,921.857,1.0087,34.527,0.85,11.897,1
144,A,HM-A104,34.479,42.25,2.746,0.0194,2.793,200.427,1014.408,14.441,6.818,936.955,0.9938,35.414,1.282,11.462,1
144,B,HM-B210,35.187,45.272,2.933,0.0173,3.42,195.763,1013.108,12.198,7.524,936.161,1.0077,25.52,0.438,12.516,1
144,C,HM-C305,37.835,45.665,6.739,0.0551,7.213,186.028,1012.428,12.95,7.289,955.3,1.0245,25.598,0.611,12.278,1
144,D,HM-D118,33.616,49.31,4.586,0.0112,5.022,168.733,1011.48,14.849,6.501,1011.406,0.9836,21.078,0.907,12.455,1
144,E,HM-E441,34.017,48.017,2.014,0.021,4.122,175.298,1013.32,11.993,7.128,878.337,1.01,23.895,1.007,12.458,1
144,F,HM-F087,35.198,42.411,2.167,0.0208,3.32,187.961,1012.541,15.256,7.514,970.091,1.0377,22.168,0.865,11.442,1
145,A,HM-A104,34.496,45.853,3.148,0.0235,3.433,169.207,1014.253,15.222,7.114,987.139,1.0199,13.016,1.772,13.539,1
145,B,HM-B210,35.31,44.703,2.25,0.0166,3.845,156.759,1012.046,11.795,7.375,960.421,1.0169,25.693,1.293,12.649,1
145,C,HM-C305,39.011,39.43,6.881,0.0545,7.414,189.487,1013.697,14.834,7.22,946.64,0.9835,31.521,0.541,13.257,1
145,D,HM-D118,35.542,40.518,4.282,0.0147,5.073,158.17,1011.944,13.711,7.126,987.302,1.0076,23.92,0.607,11.024,1
145,E,HM-E441,34.548,39.601,1.817,0.0128,4.069,213.672,1013.301,13.519,7.054,970.006,1.0219,24.006,0.506,12.532,1
145,F,HM-F087,34.348,44.218,2.324,0.0067,3.188,161.232,1012.105,16.727,6.799,979.047,0.9744,26.238,0.316,11.257,1
146,A,HM-A104,35.484,41.276,2.682,0.0205,3.256,209.21,1012.447,16.236,7.272,1017.534,1.0022,35.198,1.134,11.01,1
146,B,HM-B210,34.834,50.318,2.665,0.0261,3.463,209.603,1014.233,12.966,7.554,1009.785,0.9568,28.294,1.108,11.233,1
146,C,HM-C305,39.248,47.084,7.098,0.0524,7.708,155.346,1011.959,13.253,7.17,917.688,0.9794,22.434,0.693,11.827,1
146,D,HM-D118,35.717,42.421,4.447,0.0175,5.034,159.256,1013.082,11.813,6.222,965.173,1.0058,23.836,1.357,12.643,1
146,E,HM-E441,37.66,46.49,2.344,0.024,3.344,175.888,1013.101,13.143,6.771,974.791,0.9954,24.939,0.87,11.832,1
146,F,HM-F087,34.706,44.07,2.732,0.0177,3.318,161.352,1015.062,14.355,7.574,965.427,1.0049,22.507,0.779,10.812,1
147,A,HM-A104,34.07,39.938,2.419,0.0165,3.784,180.74,1013.187,13.593,6.524,989.45,0.9798,27.151,0.869,10.111,1
147,B,HM-B210,35.431,47.464,2.227,0.0215,2.587,174.604,1013.408,15.689,6.806,1007.006,0.9551,30.314,1.076,9.995,1
147,C,HM-C305,38.6,47.925,6.665,0.0575,7.589,188.463,1013.541,15.978,7.255,982.676,0.9786,20.317,1.394,11.847,1
147,D,HM-D118,33.74,42.238,3.777,0.017,5.661,193.698,1013.682,15.221,7.459,1022.536,1.0201,28.323,0.735,11.422,1
147,E,HM-E441,35.96,42.865,2.294,0.0208,3.964,209.24,1012.762,16.201,5.639,971.388,0.9895,25.761,1.123,11.535,1
147,F,HM-F087,35.27,47.216,2.393,0.0147,3.285,166.646,1011.962,15.566,6.946,995.027,0.992,15.501,1.284,10.307,1
148,A,HM-A104,33.724,47.017,2.51,0.0224,3.043,160.844,1013.246,13.922,7.33,905.802,0.9998,21.829,0.507,11.347,1
148,B,HM-B210,33.88,42.773,2.76,0.0137,3.856,179.386,1012.868,15.354,6.353,958.122,1.01,22.122,0.505,12.393,1
148,C,HM-C305,41.384,44.204,7.541,0.0575,7.917,171.61,1013.715,12.572,7.061,935.051,1.0274,30.461,1.333,13.217,1
148,D,HM-D118,35.014,47.243,4.493,0.0272,5.34,197.991,1012.299,14.067,6.954,977.511,0.9772,9.928,1.252,12.111,1
148,E,HM-E441,36.18,44.222,2.675,0.0179,3.892,194.034,1014.916,15.078,6.73,907.912,0.9215,26.025,0.776,11.053,1
148,F,HM-F087,34.636,45.859,2.67,0.0098,3.434,192.25,1012.342,13.802,6.837,909.666,0.9656,32.914,1.001,13.944,1
149,A,HM-A104,35.171,45.116,2.424,0.0126,2.491,182.809,1013.742,12.977,7.22,955.276,1.0028,20.603,1.23,12.253,1
149,B,HM-B210,34.62,44.252,2.779,0.0149,3.32,176.42,1014.936,15.248,6.979,950.895,0.9949,27.08,1.082,14.242,1
149,C,HM-C305,40.82,54.383,6.96,0.0538,7.301,177.168,1012.136,14.499,7.865,990.97,1.0464,32.446,1.203,12.938,1
149,D,HM-D118,34.745,45.506,4.655,0.0197,5.685,202.206,1014.162,15.729,7.796,975.128,1.0489,33.921,1.285,12.445,1
149,E,HM-E441,35.522,49.301,2.065,0.0258,3.667,196.92,1013.029,14.603,7.493,914.908,0.9807,27.418,0.727,12.042,1
149,F,HM-F087,36.187,47.246,2.369,0.0176,3.791,161.59,1013.172,16.831,7.086,927.361,0.9382,28.524,1.208,13.208,1
150,A,HM-A104,35.96,39.26,2.527,0.0177,3.346,189.146,1012.105,12.191,6.196,956.804,0.983,27.718,0.869,13.232,1
150,B,HM-B210,36.235,47.239,2.329,0.023,3.391,158.385,1012.286,12.256,7.322,916.651,0.9558,25.894,1.442,10.791,1
150,C,HM-C305,38.062,45.613,7.354,0.0552,7.852,167.708,1013.022,14.011,6.419,956.745,1.0207,20.23,1.01,10.822,1
150,D,HM-D118,36.504,47.515,4.792,0.0174,5.8,186.845,1014.108,16.347,6.095,1029.984,1.0089,28.152,1.122,12.318,1
150,E,HM-E441,38.398,48.257,2.466,0.0174,3.332,207.322,1012.694,12.178,7.29,926.917,1.0248,23.192,1.3,12.083,1
150,F,HM-F087,35.01,42.938,2.314,0.0217,3.991,207.473,1012.718,11.739,5.941,1015.538,1.0267,20.986,1.571,12.09,1
151,A,HM-A104,36.814,41.592,2.47,0.0211,3.423,186.076,1013.795,15.244,6.528,971.407,1.0084,24.2,0.78,11.793,1
151,B,HM-B210,34.094,48.684,2.411,0.0253,3.137,195.303,1013.508,15.576,7.016,960.27,0.9962,32.691,1.087,12.491,1
151,C,HM-C305,40.299,49.104,7.094,0.0581,7.498,179.977,1012.114,14.142,7.61,914.873,1.0518,32.339,0.838,11.978,1
151,D,HM-D118,35.731,47.632,4.197,0.011,5.952,164.608,1013.034,12.545,6.284,980.164,0.9453,21.054,1.03,10.924,1
151,E,HM-E441,35.022,37.672,2.562,0.0153,3.668,174.842,1013.859,14.203,7.415,904.718,0.9899,24.362,1.485,10.946,1
151,F,HM-F087,34.973,48.71,2.955,0.0172,3.303,194.638,1014.137,14.447,7.208,1004.897,0.9968,22.716,1.152,12.127,1
152,A,HM-A104,34.78,44.37,2.371,0.0127,3.559,178.979,1011.689,14.478,7.451,940.922,0.962,30.643,0.947,10.623,1
152,B,HM-B210,33.811,49.569,2.671,0.0134,3.564,155.583,1013.505,15.164,7.132,1021.998,0.9973,19.385,0.979,11.023,1
152,C,HM-C305,39.175,42.977,7.29,0.0557,7.125,208.838,1013.569,14.575,6.336,989.908,1.0276,28.801,1.299,12.782,1
152,D,HM-D118,36.201,41.765,4.805,0.0146,5.368,187.343,1011.889,14.52,6.723,988.83,0.9369,22.297,1.194,10.281,1
152,E,HM-E441,35.266,45.268,2.447,0.0198,3.175,197.441,1013.464,13.96,7.103,953.75,1.0002,24.578,0.706,13.246,1
152,F,HM-F087,34.382,50.276,2.521,0.0157,3.535,175.966,1011.245,13.674,8.146,954.682,0.9994,24.148,0.6,10.892,1
153,A,HM-A104,33.729,43.801,2.121,0.0198,3.792,180.575,1012.637,12.288,7.0,925.752,0.9427,27.212,1.494,12.212,1
153,B,HM-B210,36.955,43.33,2.639,0.0166,3.37,139.421,1014.158,15.441,7.054,963.927,1.0068,15.26,1.11,11.993,1
153,C,HM-C305,37.607,42.152,7.433,0.0521,7.634,168.988,1013.165,14.046,7.572,876.033,1.005,24.017,0.921,12.036,1
153,D,HM-D118,33.781,42.533,4.484,0.0171,6.5,199.493,1013.377,16.576,6.601,980.13,0.9898,20.689,0.562,11.209,1
153,E,HM-E441,34.911,44.852,2.451,0.0104,3.392,199.489,1014.935,11.993,7.871,922.26,1.0041,28.147,1.44,13.601,1
153,F,HM-F087,33.869,41.791,2.096,0.0138,3.373,181.616,1012.439,14.205,7.121,920.477,0.9591,28.704,1.299,12.355,1
154,A,HM-A104,34.763,45.443,2.511,0.0201,3.286,167.908,1012.793,14.459,7.162,972.039,0.9514,25.964,0.515,14.141,1
154,B,HM-B210,35.272,45.645,2.414,0.0196,2.95,205.071,1014.458,15.758,6.833,928.626,0.9985,24.945,1.375,11.894,1
154,C,HM-C305,38.682,49.905,7.455,0.0564,7.062,162.058,1012.109,14.965,7.199,889.285,1.0355,23.083,0.794,12.809,1
154,D,HM-D118,34.566,39.046,4.127,0.0164,5.287,177.672,1013.019,15.943,7.514,940.884,1.0353,29.522,0.916,13.161,1
154,E,HM-E441,34.205,49.512,2.612,0.0151,2.993,190.375,1013.378,11.291,7.013,930.241,1.0192,30.839,0.655,11.824,1
154,F,HM-F087,33.902,41.952,2.689,0.0117,3.754,209.066,1013.676,12.69,6.685,928.113,1.051,20.779,1.15,11.489,1
155,A,HM-A104,34.345,42.978,2.411,0.0144,3.263,170.303,1013.107,11.03,7.201,959.019,1.0586,20.941,0.882,11.738,1
155,B,HM-B210,33.958,46.002,2.674,0.0146,3.178,196.38,1013.732,15.368,6.926,951.801,0.9887,16.895,1.379,11.317,1
155,C,HM-C305,38.784,44.338,7.309,0.0535,8.17,171.804,1011.98,14.988,7.066,936.763,1.0364,29.787,0.947,10.531,1
155,D,HM-D118,34.056,43.0,4.592,0.0221,5.247,181.297,1014.477,14.818,6.973,1000.906,0.95,22.119,0.949,11.935,1
155,E,HM-E441,35.457,53.113,2.299,0.0232,3.181,165.182,1015.048,15.276,7.385,898.08,0.9953,16.876,1.379,12.178,1
155,F,HM-F087,35.322,43.523,2.49,0.0245,3.572,184.361,1013.2,14.689,7.015,911.385,0.9976,26.096,0.938,12.366,1
156,A,HM-A104,34.292,45.768,2.268,0.0212,3.656,196.586,1010.777,17.074,7.412,981.531,0.9802,22.771,0.905,11.297,1
156,B,HM-B210,36.085,45.404,2.305,0.0143,3.943,203.308,1013.323,15.1,7.128,895.94,1.0123,10.752,1.228,13.902,1
156,C,HM-C305,38.688,49.274,7.695,0.0549,7.951,156.65,1014.498,13.729,8.088,967.193,0.979,19.093,0.961,12.382,1
156,D,HM-D118,35.164,45.968,5.029,0.0156,6.048,181.002,1011.236,15.097,7.753,978.199,1.0057,16.081,1.13,12.941,1
156,E,HM-E441,34.925,48.101,2.342,0.0134,3.295,176.652,1014.071,14.18,7.488,944.374,0.9824,25.229,1.288,12.403,1
156,F,HM-F087,34.533,42.441,2.254,0.0142,3.186,188.653,1010.91,15.665,7.188,991.611,0.9575,18.706,1.223,12.064,1
157,A,HM-A104,36.015,49.152,2.659,0.0159,4.129,155.509,1014.039,15.608,6.743,884.83,0.975,27.763,0.785,11.621,1
157,B,HM-B210,36.314,44.989,2.216,0.0162,3.745,176.243,1012.229,14.199,6.518,904.717,1.0027,18.29,1.229,12.678,1
157,C,HM-C305,39.663,43.006,7.169,0.0561,8.302,201.325,1011.863,13.739,7.924,970.799,0.9926,20.044,0.966,13.556,1
157,D,HM-D118,33.09,42.407,4.689,0.0189,5.707,172.038,1016.195,18.17,6.378,996.508,0.9247,35.086,1.163,12.896,1
157,E,HM-E441,36.748,44.343,2.338,0.0196,3.457,199.845,1013.016,15.049,7.203,931.864,1.0056,22.114,0.956,13.149,1
157,F,HM-F087,34.392,46.605,2.552,0.0198,3.344,199.27,1015.718,12.818,6.975,918.02,0.9775,36.516,1.07,9.363,1
158,A,HM-A104,34.59,48.452,2.795,0.0225,3.473,172.286,1013.006,12.953,6.67,934.546,1.0416,10.712,1.068,12.083,1
158,B,HM-B210,35.14,43.908,2.119,0.0149,3.735,165.656,1012.021,12.318,6.818,909.541,1.0022,22.958,1.541,9.767,1
158,C,HM-C305,38.381,48.277,7.781,0.055,7.41,206.545,1014.054,11.959,6.351,947.908,0.9694,21.543,1.236,11.707,1
158,D,HM-D118,34.222,41.311,4.679,0.0253,5.859,187.32,1013.558,12.761,7.208,961.271,0.9783,24.61,1.204,12.42,1
158,E,HM-E441,36.074,44.525,2.302,0.0121,3.626,179.432,1012.932,10.831,7.07,999.592,1.0275,23.757,0.621,10.154,1
158,F,HM-F087,35.208,44.843,2.804,0.016,3.59,201.648,1013.685,10.508,6.968,1018.113,1.0042,22.009,0.877,12.291,1
159,A,HM-A104,33.02,49.829,2.584,0.0163,3.517,160.844,1013.037,16.129,7.342,943.199,0.9818,21.157,0.679,13.566,1
159,B,HM-B210,34.323,44.145,2.492,0.0199,3.775,190.245,1013.057,13.253,6.96,967.692,1.0464,18.353,1.412,11.813,1
159,C,HM-C305,37.535,43.611,7.585,0.0593,7.573,192.407,1012.575,12.504,7.15,917.61,0.9734,15.423,1.475,12.203,1
159,D,HM-D118,36.962,42.635,4.938,0.017,5.604,186.51,1013.141,15.143,7.011,1004.117,0.9679,25.109,1.29,11.407,1
159,E,HM-E441,35.318,45.513,2.872,0.0191,3.525,170.296,1014.531,15.408,6.608,948.888,1.0144,20.817,1.014,12.193,1
159,F,HM-F087,35.401,42.271,2.823,0.015,3.108,189.453,1012.701,13.503,7.23,997.742,0.9689,18.253,1.089,11.897,1
160,A,HM-A104,35.263,46.91,2.439,0.0151,3.571,184.995,1014.042,13.215,7.259,969.368,1.0261,16.346,1.653,11.098,1
160,B,HM-B210,35.596,44.98,2.631,0.0208,4.047,158.161,1012.629,13.482,7.176,957.769,1.0404,24.805,1.322,9.938,1
160,C,HM-C305,37.95,37.721,7.678,0.0554,8.187,143.676,1012.825,14.007,7.043,982.825,0.9864,27.532,0.926,11.279,1
160,D,HM-D118,34.919,43.183,4.844,0.0171,6.044,177.212,1013.565,13.19,7.101,986.341,0.9952,21.511,1.029,13.213,1
160,E,HM-E441,33.608,45.119,2.141,0.0208,4.167,158.219,1012.715,16.55,6.447,938.094,0.9722,23.174,1.371,11.259,1
160,F,HM-F087,36.198,50.417,2.518,0.0239,3.327,219.764,1013.455,15.203,6.595,1020.54,0.981,17.002,0.938,12.195,1
161,A,HM-A104,36.749,44.252,2.289,0.0249,3.57,206.028,1014.882,12.669,6.721,924.276,1.0106,22.591,1.478,13.345,1
161,B,HM-B210,34.972,42.502,2.346,0.0097,3.441,174.595,1012.854,15.416,6.951,927.39,0.9834,26.517,0.936,11.164,1
161,C,HM-C305,39.36,44.221,8.101,0.0526,8.18,159.824,1013.275,13.619,6.876,936.839,0.964,21.108,1.086,11.686,1
161,D,HM-D118,33.378,47.003,4.694,0.0114,5.733,191.747,1011.621,16.491,6.029,915.737,0.9608,23.677,0.367,13.629,1
161,E,HM-E441,35.815,44.687,2.589,0.0141,3.513,151.945,1012.491,16.121,7.103,952.643,1.0025,21.768,1.253,12.538,1
161,F,HM-F087,34.573,49.009,2.237,0.0147,3.639,173.06,1012.951,12.671,7.246,850.635,0.9537,29.045,1.367,13.844,1
162,A,HM-A104,34.864,42.928,2.788,0.0152,3.471,178.967,1012.201,11.842,6.719,941.92,1.0311,25.312,1.16,12.304,1
